bioguideId,congress,type,number,introducedDate,actionDate,PolicyArea_name,Latest_Action_text,url,congress_type_number,title
l000397,118,HR,7724,2024-03-19,2024-03-19,Immigration,"Referred to the Committee on the Judiciary, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",https://api.congress.gov/v3/bill/118/hr/7724?format=json,118_HR_7724,"Real Courts, Rule of Law Act of 2024"
l000397,118,HR,7173,2024-01-31,2024-01-31,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/hr/7173?format=json,118_HR_7173,GRACE Act
l000397,118,HR,4319,2023-06-23,2023-06-23,Immigration,"Referred to the Committee on the Judiciary, and in addition to the Committees on Ways and Means, Education and the Workforce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",https://api.congress.gov/v3/bill/118/hr/4319?format=json,118_HR_4319,Farm Workforce Modernization Act of 2023
l000397,118,HR,1787,2023-03-24,2023-03-24,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/hr/1787?format=json,118_HR_1787,Carnivals are Real Entertainment Act
l000397,118,HR,1511,2023-03-09,2023-03-09,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/118/hr/1511?format=json,118_HR_1511,Renewing Immigration Provisions of the Immigration Act of 1929
l000397,117,HR,9685,2022-12-22,2022-12-22,Immigration,"Referred to the Committee on the Judiciary, and in addition to the Committees on Ways and Means, the Budget, Foreign Affairs, and Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",https://api.congress.gov/v3/bill/117/hr/9685?format=json,117_HR_9685,Refugee Protection Act of 2022
l000397,117,HR,8433,2022-07-20,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/8433?format=json,117_HR_8433,Renewing Immigration Provisions of the Immigration Act of 1929
l000397,117,HR,7374,2022-04-04,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/7374?format=json,117_HR_7374,Jumpstart Act
l000397,117,HR,6577,2022-02-03,2022-12-20,Immigration,"Placed on the Union Calendar, Calendar No. 468.",https://api.congress.gov/v3/bill/117/hr/6577?format=json,117_HR_6577,"Real Courts, Rule of Law Act of 2022"
l000397,117,HR,4681,2021-07-26,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/4681?format=json,117_HR_4681,LIKE Act
l000397,117,HR,5564,2021-10-12,2022-11-01,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/5564?format=json,117_HR_5564,Cameroon TPS Act of 2021
l000397,117,HR,3648,2021-06-01,2022-12-14,Immigration,"POSTPONED PROCEEDINGS - Pursuant to clause 1(c) of rule XIX, further proceedings on H.R. 3648 were postponed.",https://api.congress.gov/v3/bill/117/hr/3648?format=json,117_HR_3648,EAGLE Act of 2022
l000397,117,HR,2237,2021-03-26,2021-10-19,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/2237?format=json,117_HR_2237,GRACE Act
l000397,117,HR,1603,2021-03-08,2021-03-22,Immigration,Received in the Senate and Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/117/hr/1603?format=json,117_HR_1603,Farm Workforce Modernization Act of 2021
l000397,117,HR,1537,2021-03-03,2021-05-18,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/117/hr/1537?format=json,117_HR_1537,"To amend the Immigration and Nationality Act to provide for terms and conditions for nonimmigrant workers performing agricultural labor or services, and for other purposes."
l000397,116,HR,8089,2020-08-22,2020-09-08,Immigration,Received in the Senate.,https://api.congress.gov/v3/bill/116/hr/8089?format=json,116_HR_8089,Emergency Stopgap USCIS Stabilization Act
l000397,116,HR,8078,2020-08-21,2020-08-21,Immigration,Referred to the House Committee on the Judiciary.,https://api.congress.gov/v3/bill/116/hr/8078?format=json,116_HR_8078,Emergency Stopgap USCIS Stabilization Act
l000397,116,HR,5210,2019-11-21,2019-12-19,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/5210?format=json,116_HR_5210,Refugee Protection Act of 2019
l000397,116,HR,5038,2019-11-12,2019-12-12,Immigration,Received in the Senate and Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/116/hr/5038?format=json,116_HR_5038,Farm Workforce Modernization Act of 2019
l000397,116,HR,4916,2019-10-30,2019-11-15,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/4916?format=json,116_HR_4916,Farm Workforce Modernization Act of 2019
l000397,116,HR,2146,2019-04-09,2019-05-15,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/2146?format=json,116_HR_2146,GRACE Act
l000397,116,HRES,238,2019-03-14,2019-04-02,"Arts, Culture, Religion","Referred to the Subcommittee on Middle East, North Africa and International Terrorism.",https://api.congress.gov/v3/bill/116/hres/238?format=json,116_HRES_238,Recognizing the cultural and historical significance of Nowruz.
l000397,113,HR,1365,2013-03-21,2013-04-15,Immigration,Referred to the Subcommittee on Immigration And Border Security.,https://api.congress.gov/v3/bill/113/hr/1365?format=json,113_HR_1365,Refugee Protection Act of 2013
l000397,112,HR,6412,2012-09-14,2012-10-02,Immigration,Referred to the Subcommittee on Immigration Policy and Enforcement.,https://api.congress.gov/v3/bill/112/hr/6412?format=json,112_HR_6412,Attracting the Best and Brightest Act of 2012
l000397,112,HR,5156,2012-04-27,2012-05-18,Immigration,Referred to the Subcommittee on Immigration Policy and Enforcement.,https://api.congress.gov/v3/bill/112/hr/5156?format=json,112_HR_5156,Amerasian Paternity Recognition Act of 2012
l000397,112,HR,3119,2011-10-06,2011-10-24,Immigration,Referred to the Subcommittee on Immigration Policy and Enforcement.,https://api.congress.gov/v3/bill/112/hr/3119?format=json,112_HR_3119,Protecting American Families and Businesses Act of 2011
l000397,112,HR,3120,2011-10-06,2012-08-02,Immigration,Received in the Senate and Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/112/hr/3120?format=json,112_HR_3120,Student Visa Reform Act
l000397,112,HR,2805,2011-08-05,2011-08-25,Immigration,Referred to the Subcommittee on Immigration Policy and Enforcement.,https://api.congress.gov/v3/bill/112/hr/2805?format=json,112_HR_2805,Doctors for Underserved Areas in America Act
l000397,112,HR,2185,2011-06-15,2011-08-25,Immigration,Referred to the Subcommittee on Immigration Policy and Enforcement.,https://api.congress.gov/v3/bill/112/hr/2185?format=json,112_HR_2185,Refugee Protection Act of 2011
l000397,112,HR,2161,2011-06-14,2011-09-08,Immigration,Referred to the Subcommittee on Workforce Protections.,https://api.congress.gov/v3/bill/112/hr/2161?format=json,112_HR_2161,IDEA Act of 2011
l000397,112,HR,398,2011-01-24,2011-11-23,Immigration,Became Public Law No: 112-58.,https://api.congress.gov/v3/bill/112/hr/398?format=json,112_HR_398,"To amend the Immigration and Nationality Act to toll, during active-duty service abroad in the Armed Forces, the periods of time to file a petition and appear for an interview to remove the conditional basis for permanent resident status, and for other purposes."
l000397,116,HR,1044,2019-02-07,2020-12-03,Immigration,Message on Senate action sent to the House.,https://api.congress.gov/v3/bill/116/hr/1044?format=json,116_HR_1044,Fairness for High-Skilled Immigrants Act of 2020
l000397,116,HR,641,2019-01-17,2019-03-04,Immigration,Referred to the Subcommittee on Immigration and Citizenship.,https://api.congress.gov/v3/bill/116/hr/641?format=json,116_HR_641,Agricultural Worker Program Act of 2019
l000397,115,HR,2043,2017-04-06,2017-05-01,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/2043?format=json,115_HR_2043,Fair Day in Court for Kids Act of 2017
l000397,115,HRES,211,2017-03-20,2017-03-20,"Arts, Culture, Religion",Referred to the House Committee on Foreign Affairs.,https://api.congress.gov/v3/bill/115/hres/211?format=json,115_HRES_211,Recognizing the cultural and historical significance of Nowruz.
l000397,115,HR,1503,2017-03-10,2017-03-31,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/1503?format=json,115_HR_1503,Statue of Liberty Values Act 2.0 of 2017
l000397,115,HR,920,2017-02-07,2017-03-09,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/920?format=json,115_HR_920,Protecting Our Border Communities Act of 2017
l000397,115,HR,921,2017-02-07,2017-02-07,Immigration,"Referred to the Committee on the Judiciary, and in addition to the Committees on Foreign Affairs, and Oversight and Government Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",https://api.congress.gov/v3/bill/115/hr/921?format=json,115_HR_921,Community Trust Act of 2017
l000397,115,HR,724,2017-01-30,2017-03-02,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/724?format=json,115_HR_724,SOLVE Act of 2017
l000397,115,HR,670,2017-01-24,2017-02-08,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/115/hr/670?format=json,115_HR_670,High-Skilled Integrity and Fairness Act of 2017
l000397,114,HR,5851,2016-07-14,2016-08-17,Immigration,Referred to the Subcommittee on Human Resources.,https://api.congress.gov/v3/bill/114/hr/5851?format=json,114_HR_5851,Refugee Protection Act of 2016
l000397,114,HR,5766,2016-07-13,2016-07-27,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/114/hr/5766?format=json,114_HR_5766,Amerasian Paternity Recognition Act of 2016
l000397,114,HR,4646,2016-02-26,2016-04-01,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/114/hr/4646?format=json,114_HR_4646,Fair Day in Court for Kids Act of 2016
l000397,114,HR,3370,2015-07-29,2015-09-08,Immigration,Referred to the Subcommittee on Immigration and Border Security.,https://api.congress.gov/v3/bill/114/hr/3370?format=json,114_HR_3370,EB-JOBS Act of 2015
l000397,109,HR,2687,2005-05-26,2005-07-01,Immigration,"Referred to the Subcommittee on Immigration, Border Security, and Claims.",https://api.congress.gov/v3/bill/109/hr/2687?format=json,109_HR_2687,Amerasian Naturalization Act
l000397,109,HR,1172,2005-03-08,2005-04-04,Immigration,"Referred to the Subcommittee on Immigration, Border Security, and Claims.",https://api.congress.gov/v3/bill/109/hr/1172?format=json,109_HR_1172,Unaccompanied Alien Child Protection Act of 2005
l000397,111,HR,6396,2010-11-15,2010-12-20,Immigration,"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",https://api.congress.gov/v3/bill/111/hr/6396?format=json,111_HR_6396,"To amend the Immigration and Nationality Act to toll, during active-duty service abroad in the Armed Forces, the periods of time to file a petition and appear for an interview to remove the conditional basis for permanent resident status, and for other purposes."
l000397,111,HR,5532,2010-06-15,2010-07-21,Immigration,Received in the Senate and Read twice and referred to the Committee on the Judiciary.,https://api.congress.gov/v3/bill/111/hr/5532?format=json,111_HR_5532,International Adoption Harmonization Act of 2010
l000397,111,HR,4381,2009-12-16,2010-03-01,Immigration,"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",https://api.congress.gov/v3/bill/111/hr/4381?format=json,111_HR_4381,H-2B Program Reform Act of 2009
l000397,111,HR,1127,2009-02-23,2009-03-20,Immigration,Became Public Law No: 111-9.,https://api.congress.gov/v3/bill/111/hr/1127?format=json,111_HR_1127,To extend certain immigration programs.
l000397,110,HR,6039,2008-05-13,2008-06-03,Immigration,"Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.",https://api.congress.gov/v3/bill/110/hr/6039?format=json,110_HR_6039,"To amend the Immigration and Nationality Act to authorize certain aliens who have earned a master's or higher degree from a United States institution of higher education in a field of science, technology, engineering, or mathematics to be admitted for permanent residence."
